OBJECTID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,COUNTY,COUNTRY,LATITUDE,LONGITUDE,OWNER,HELIPAD
13551,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10036,(212) 430-5235,GENERAL ACUTE CARE,OPEN,BRONX,USA,40.85629836,-73.84751215,GOVERNMENT - LOCAL,Y
13552,SAINT JOSEPH EAST,150 N EAGLE CREEK DRIVE,LEXINGTON,KY,40509,(859) 268-3750,GENERAL ACUTE CARE,OPEN,FAYETTE,USA,37.9994201,-84.439155,NON-PROFIT,N
13555,CAYUGA MEDICAL CENTER,101 DATES DR,ITHACA,NY,14850,(607) 274-4011,GENERAL ACUTE CARE,OPEN,TOMPKINS,USA,42.46898507,-76.53748416,NON-PROFIT,Y
13556,GOOD SAMARITAN HOSPITAL - WEST ISLIP,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,10901,(631) 376-3000,GENERAL ACUTE CARE,OPEN,SUFFOLK,USA,40.69388013,-73.29439462,NON-PROFIT,N
13557,MADONNA REHABILITATION SPECIALTY HOSPITAL OMAHA,17500 BURKE STREET,OMAHA,NE,68118,(402) 401-3100,REHABILITATION,OPEN,DOUGLAS,USA,41.26000735,-96.19039028,NON-PROFIT,N
13558,HEALTHALLIANCE HOSPITAL - MARY'S AVENUE CAMPSU,105 MARY'S AVENUE,KINGSTON,NY,12401,(845) 338-2500,GENERAL ACUTE CARE,OPEN,ULSTER,USA,41.92149416,-73.99968712,NON-PROFIT,Y
13559,HEALTHALLIANCE HOSPITAL - BROADWAY CAMPUS,396 BROADWAY,KINGSTON,NY,12401,(845) 334-2750,GENERAL ACUTE CARE,OPEN,ULSTER,USA,41.92665841,-73.99484207,NON-PROFIT,N
13560,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,(845) 647-6400,CRITICAL ACCESS,OPEN,ULSTER,USA,41.73262979,-74.37903498,NON-PROFIT,N
13561,GLENS FALLS HOSPITAL,100 PARK ST,GLENS FALLS,NY,12801,(518) 926-1000,GENERAL ACUTE CARE,OPEN,WARREN,USA,43.30662939,-73.64631274,NON-PROFIT,Y
13562,WHITE PLAINS HOSPITAL CENTER,41 E POST RD,WHITE PLAINS,NY,10601,(914) 681-0600,GENERAL ACUTE CARE,OPEN,WESTCHESTER,USA,41.02559431,-73.7693051,NON-PROFIT,N
13563,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVE,NEWARK,NY,14513,(315) 332-2022,GENERAL ACUTE CARE,OPEN,WAYNE,USA,43.06049938,-77.10166991,NON-PROFIT,Y
13564,BURKE REHABILITATION CENTER,2826 WESTCHESTER AVE,BRONX,NY,10461,(718) 515-2400,REHABILITATION,CLOSED,BRONX,USA,40.84418356,-73.83535509,NON-PROFIT,N
13565,ST. JOHN'S RIVERSIDE HOSPITAL - DOBBS FERRY,128 ASHFORD AVE,DOBBS FERRY,NY,10522,(914) 693-0700,GENERAL ACUTE CARE,OPEN,WESTCHESTER,USA,41.01439225,-73.86191965,NON-PROFIT,N
13566,NORTHERN WESTCHESTER HOSPITAL,400 E MAIN ST,MOUNT KISCO,NY,10549,(914) 666-1303,GENERAL ACUTE CARE,OPEN,WESTCHESTER,USA,41.19705408,-73.72570075,NON-PROFIT,N
13567,PHELPS MEMORIAL HOSPITAL CENTER,701  NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,(914) 366-3000,GENERAL ACUTE CARE,OPEN,WESTCHESTER,USA,41.10900706,-73.86308776,NON-PROFIT,N
13568,TWIN LAKES REGIONAL MEDICAL CENTER,910 WALLACE AVENUE,LEITCHFIELD,KY,42754,(270) 259-9400,GENERAL ACUTE CARE,OPEN,GRAYSON,USA,37.4725153,-86.28859309,NON-PROFIT,Y
13569,NEW YORK-PRESBYTERIAN/LAWRENCE HOSPITAL,55 PALMER AVE,BRONXVILLE,NY,10708,(914) 787-1000,GENERAL ACUTE CARE,OPEN,WESTCHESTER,USA,40.94209087,-73.8365642,NON-PROFIT,N
13570,JACKSON PURCHASE MEDICAL CENTER,1099 MEDICAL CENTER CIRCLE,MAYFIELD,KY,42066,(270) 251-4100,GENERAL ACUTE CARE,OPEN,GRAVES,USA,36.75920899,-88.65125908,PROPRIETARY,Y
13571,OUR LADY OF BELLEFONTE HOSPITAL,1000 ST. CHRISTOPHER DRIVE,ASHLAND,KY,41101,(606) 833-3333,GENERAL ACUTE CARE,OPEN,GREENUP,USA,38.50845432,-82.69261651,NON-PROFIT,N
13572,PASSAVANT AREA HOSPITAL,1600 W WALNUT ST,JACKSONVILLE,IL,62650,(217) 245-9551,GENERAL ACUTE CARE,OPEN,MORGAN,USA,39.74608499,-90.26048664,NON-PROFIT,N
13573,BROOK LANE HEALTH SERVICES,13218 BROOK LANE DRIVE,HAGERSTOWN,MD,21740,(301) 733-0330,PSYCHIATRIC,OPEN,WASHINGTON,USA,39.6769953,-77.6105994,NON-PROFIT,N
13574,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,418 N MAIN ST,PENN YAN,NY,14527,(315) 531-2000,CRITICAL ACCESS,OPEN,YATES,USA,42.67140067,-77.06119958,NON-PROFIT,N
13575,BRONX-LEBANON HOSPITAL CENTER - FULTON DIVISION,1276 FULTON AVE,BRONX,NY,10456,(718) 409-7742,GENERAL ACUTE CARE,OPEN,BRONX,USA,40.83171479,-73.90405698,NON-PROFIT,N
13576,GARRARD COUNTY HOSPITAL,308 WEST MAPLE AVENUE,LANCASTER,KY,40444,(859) 792-6844,GENERAL ACUTE CARE,CLOSED,GARRARD,USA,37.62202606,-84.58515725,PROPRIETARY,Y
13577,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10532,(914) 493-7018,GENERAL ACUTE CARE,OPEN,WESTCHESTER,USA,41.08609075,-73.80495477,GOVERNMENT - DISTRICT/AUTHORITY,Y
13578,MONTEFIORE MEDICAL CENTER - MOSES DIVISION,111 E 210TH ST,BRONX,NY,10466,(718) 920-4321,GENERAL ACUTE CARE,OPEN,BRONX,USA,40.88007926,-73.8798267,NON-PROFIT,N
13579,FRANKFORT REGIONAL MEDICAL CENTER,299 KINGS DAUGHTERS DRIVE,FRANKFORT,KY,40601,(502) 875-5240,LONG TERM CARE,OPEN,FRANKLIN,USA,38.16066175,-84.9068937,PROPRIETARY,Y
13580,CALVARY HOSPITAL,1740 EASTCHESTER RD,BRONX,NY,10461,(718) 518-2000,LONG TERM CARE,OPEN,BRONX,USA,40.84798989,-73.84394163,NON-PROFIT,N
13581,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVE,BRONX,NY,10467,(718) 519-5000,GENERAL ACUTE CARE,OPEN,BRONX,USA,40.8803656,-73.88105711,GOVERNMENT - LOCAL,N
13582,DEER'S HEAD CENTER,315 DEER'S HEAD HOSPITAL ROAD,SALISBURY,MD,21802,(410) 543-4000,CHRONIC DISEASE,OPEN,WICOMICO,USA,38.38229856,-75.5957198,GOVERNMENT - STATE,N
13583,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,MD,21742,(240) 313-9500,GENERAL ACUTE CARE,OPEN,WASHINGTON,USA,39.62219281,-77.68256295,NON-PROFIT,Y
13584,WESTERN MARYLAND CENTER,1500 PENNSYLVANIA AVE,HAGERSTOWN,MD,21742,(301) 745-4140,LONG TERM CARE,OPEN,WASHINGTON,USA,39.66242734,-77.71631192,GOVERNMENT - STATE,N
13585,WYOMING COUNTY COMMUNITY HOSPITAL,400 N MAIN ST,WARSAW,NY,14550,(585) 786-8940,GENERAL ACUTE CARE,OPEN,WYOMING,USA,42.75430004,-78.1310725,GOVERNMENT - LOCAL,Y
13586,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,(718) 240-5000,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.6552691,-73.91255653,NON-PROFIT,N
13587,BROOKLYN HOSPITAL CENTER,121 DEKALB AVE,BROOKLYN,NY,11201,(718) 250-8000,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.69057251,-73.97788376,NON-PROFIT,N
13588,MONTEFIORE WESTCHESTER SQUARE MEDICAL CENTER,2475 RAYMOND AVENUE,BRONX,NY,10461,(718) 430-7300,GENERAL ACUTE CARE,CLOSED,BRONX,USA,40.84074311,-73.84851753,NON-PROFIT,N
13589,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVE,BROOKLYN,NY,11203,(718) 245-2306,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.65661638,-73.94469079,GOVERNMENT - LOCAL,N
13590,CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,(718) 616-3000,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.58541438,-73.96533243,GOVERNMENT - LOCAL,N
13591,LONG ISLAND COLLEGE HOSPITAL,339 HICKS ST,BROOKLYN,NY,11201,(212) 256-3600,GENERAL ACUTE CARE,CLOSED,KINGS,USA,40.69059527,-73.99787756,GOVERNMENT - STATE,N
13592,MAIMONIDES MEDICAL CENTER,4802 10TH AVE,BROOKLYN,NY,11219,(718) 283-6000,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.63947888,-73.99845264,NON-PROFIT,N
13593,HARRISON MEMORIAL HOSPITAL,1210 KENTUCKY HIGHWAY 36 EAST,CYNTHIANA,KY,41031,(859) 234-2300,GENERAL ACUTE CARE,OPEN,HARRISON,USA,38.38396873,-84.27768646,NON-PROFIT,Y
13594,NYU LUTHERAN MEDICAL CENTER,150 55TH ST,BROOKLYN,NY,11209,(718) 630-7300,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.64656399,-74.02091469,NON-PROFIT,N
13595,NEW YORK METHODIST HOSPITAL,506 6TH ST,BROOKLYN,NY,11215,(718) 780-3000,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.6677617,-73.97899052,NON-PROFIT,N
13596,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVE,BROOKLYN,NY,11213,(718) 613-4000,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.67823304,-73.93736834,NON-PROFIT,N
13597,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM ST,BROOKLYN,NY,11237,(718) 963-7272,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.70396404,-73.9177637,NON-PROFIT,N
13598,NYU HOSPITAL FOR JOINT DISEASES,301 E 17TH ST,NEW YORK,NY,10003,(212) 598-6000,GENERAL ACUTE CARE,OPEN,NEW YORK,USA,40.73443169,-73.98299996,NON-PROFIT,N
13599,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH ST,NEW YORK,NY,10021,(212) 606-1236,SPECIAL,OPEN,NEW YORK,USA,40.76492338,-73.95231485,NON-PROFIT,N
13600,LENOX HILL HOSPITAL,100 E 77TH ST,NEW YORK,NY,10021,(212) 434-2060,GENERAL ACUTE CARE,OPEN,NEW YORK,USA,40.77370268,-73.96089077,NON-PROFIT,N
13601,METROPOLITAN HOSPITAL CENTER,1901 1ST AVE,NEW YORK,NY,10029,(212) 423-8993,GENERAL ACUTE CARE,OPEN,NEW YORK,USA,40.78492694,-73.94453023,GOVERNMENT - LOCAL,N
13602,NEW YORK EYE AND EAR INFIRMARY,310 E 14TH ST,NEW YORK,NY,10003,(212) 979-4000,SPECIAL,OPEN,NEW YORK,USA,40.73185306,-73.98448331,NON-PROFIT,N
13603,NEW YORK PRESBYTERIAN MORGAN STANLEY CHILDREN'S HOSPITAL,3959 BROADWAY,NEW YORK,NY,10032,(212) 305-5437,CHILDREN,OPEN,NEW YORK,USA,40.83976326,-73.94128258,NON-PROFIT,N
13604,MOUNT SINAI HOSPITAL,1 GUSTAVE L LEVY PL,NEW YORK,NY,10001,(212) 241-7005,GENERAL ACUTE CARE,OPEN,NEW YORK,USA,40.78976753,-73.95321427,NON-PROFIT,N
13605,THE ADDICTION INSTITUTE OF NEW YORK,1000 10TH AVE,NEW YORK,NY,10019,(212) 256-3800,PSYCHIATRIC,CLOSED,NEW YORK,USA,40.76941213,-73.9868084,NON-PROFIT,N
13606,GRACIE SQUARE HOSPITAL,"420 E 76TH ST,2ND, 3RD, 4TH & 5TH FLOORS",NEW YORK,NY,10021,(212) 988-4400,PSYCHIATRIC,OPEN,NEW YORK,USA,40.7697165,-73.95302135,NON-PROFIT,N
13607,THE NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,OMAHA,NE,68198,(402) 552-2040,GENERAL ACUTE CARE,OPEN,DOUGLAS,USA,41.255229,-95.97863498,NON-PROFIT,Y
13608,RICHMOND UNIVERSITY MEDICAL CENTER - BAYLEY SETON CAMPUS,75 VANDERBILT AVE,STATEN ISLAND,NY,10304,(718) 390-6000,PSYCHIATRIC,OPEN,RICHMOND,USA,40.62242782,-74.0753546,NON-PROFIT,N
13609,GOLDWATER SPECIALTY HOSPITAL,1 MAIN STREET ROOSEVELT ISLAND,NEW YORK,NY,10044,(212) 318-8000,GENERAL ACUTE CARE,CLOSED,NEW YORK,USA,40.75483575,-73.95628185,GOVERNMENT - LOCAL,N
13610,FLUSHING HOSPITAL MEDICAL CENTER,45 TH AVE & PARSONS BLVD,FLUSHING,NY,11355,(718) 670-5918,GENERAL ACUTE CARE,OPEN,QUEENS,USA,40.75540992,-73.81646552,NON-PROFIT,N
13611,QUEENS HOSPITAL CENTER,82-68 164TH ST,JAMAICA,NY,11432,(718) 883-2350,GENERAL ACUTE CARE,OPEN,QUEENS,USA,40.71707221,-73.80455619,GOVERNMENT - LOCAL,N
13612,ELMHURST HOSPITAL CENTER,79-01 BRDWAY,ELMHURST,NY,11373,(718) 334-4000,GENERAL ACUTE CARE,OPEN,QUEENS,USA,40.74482736,-73.88607967,GOVERNMENT - LOCAL,N
13613,JAMAICA HOSPITAL MEDICAL CENTER,8900 VAN WYCK EXPRESSWAY,JAMAICA,NY,11414,(718) 206-6000,GENERAL ACUTE CARE,OPEN,QUEENS,USA,40.70010365,-73.81611489,NON-PROFIT,N
13614,ST. JOHN'S EPISCOPAL HOSPITAL-SOUTH SHORE,327 BEACH 19TH ST,FAR ROCKAWAY,NY,11691,(718) 868-7320,GENERAL ACUTE CARE,OPEN,QUEENS,USA,40.59870798,-73.75355062,NON-PROFIT,N
13615,MEMORIAL HOSPITAL OF CARBONDALE,405 W JACKSON,CARBONDALE,IL,62901,(618) 549-0721,GENERAL ACUTE CARE,OPEN,JACKSON,USA,37.72744555,-89.22059253,NON-PROFIT,Y
13616,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN STREET,WATSEKA,IL,60970,(815) 432-5201,GENERAL ACUTE CARE,OPEN,IROQUOIS,USA,40.76560189,-87.73251748,NON-PROFIT,Y
13617,HOOPESTON COMMUNITY MEMORIAL HOSPITAL,701 EAST ORANGE STREET,HOOPESTON,IL,60942,(217) 283-5531,CRITICAL ACCESS,OPEN,VERMILION,USA,40.45868989,-87.65973327,NON-PROFIT,Y
13618,TRIGG COUNTY HOSPITAL INC.,254 MAIN STREET,CADIZ,KY,42211,(270) 522-3215,GENERAL ACUTE CARE,OPEN,TRIGG,USA,36.86634023,-87.82153878,GOVERNMENT - LOCAL,Y
13619,METHODIST HOSPITAL UNION COUNTY,4604 U.S. HWY. 60W,MORGANFIELD,KY,42437,(270) 389-3030,GENERAL ACUTE CARE,OPEN,UNION,USA,37.62879646,-87.94765598,NON-PROFIT,Y
13620,PRESENCE UNITED SAMARITANS MEDCTR-LOGAN,812 N LOGAN,DANVILLE,IL,61832,(217) 443-5000,GENERAL ACUTE CARE,OPEN,VERMILION,USA,40.13783245,-87.64543324,NON-PROFIT,Y
13621,VETERANS AFFAIRS ILLIANA HEALTH CARE SYSTEM,1900 E. MAIN,DANVILLE,IL,61832,(217) 554-3000,MILITARY,OPEN,VERMILION,USA,40.12327171,-87.58695313,GOVERNMENT - FEDERAL,Y
13622,GREENVIEW REGIONAL HOSPITAL,1801 ASHLEY CIRCLE,BOWLING GREEN,KY,42102,(270) 793-1000,GENERAL ACUTE CARE,OPEN,WARREN,USA,36.96503762,-86.43597977,PROPRIETARY,Y
13623,RIVENDELL BEHAVIORAL HEALTH SERVICES,1035 PORTER PIKE RD,BOWLING GREEN,KY,42103,(270) 843-1199,PSYCHIATRIC,OPEN,WARREN,USA,36.99707201,-86.38313695,PROPRIETARY,N
13624,SOUTHERN KENTUCKY REHABILITATION HOSPITAL,1300 CAMPBELL LANE,BOWLING GREEN,KY,42104,(270) 782-6900,REHABILITATION,OPEN,WARREN,USA,36.95703881,-86.44648889,PROPRIETARY,N
13625,THE MEDICAL CENTER AT BOWLING GREEN,250 PARK STREET,BOWLING GREEN,KY,42101,(270) 745-1000,GENERAL ACUTE CARE,OPEN,WARREN,USA,36.99597151,-86.42975938,NON-PROFIT,Y
13626,FOREST HILLS HOSPITAL,102-01 66 ROAD,FOREST HILLS,NY,11375,(516) 562-4060,GENERAL ACUTE CARE,OPEN,QUEENS,USA,40.72899467,-73.85150671,NON-PROFIT,N
13627,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,NY,11206,(718) 388-5889,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.69952267,-73.94237898,GOVERNMENT - LOCAL,Y
13628,NEW YORK HOSPITAL QUEENS,56 45 MAIN ST,FLUSHING,NY,11355,(718) 670-2000,GENERAL ACUTE CARE,OPEN,QUEENS,USA,40.74677228,-73.82541638,NON-PROFIT,N
13629,RICHMOND UNIVERSITY MEDICAL CENTER - MAIN CAMPUS,355 BARD AVE,STATEN ISLAND,NY,10301,(718) 818-2413,GENERAL ACUTE CARE,OPEN,RICHMOND,USA,40.63590241,-74.1059378,NON-PROFIT,N
13630,STATEN ISLAND UNIVERSITY HOSPITAL - NORTH,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,(718) 226-9515,GENERAL ACUTE CARE,OPEN,RICHMOND,USA,40.58498461,-74.08621989,NON-PROFIT,Y
13631,MILLARD FILLMORE SUBURBAN HOSPITAL,1540 MAPLE RD,WILLIAMSVILLE,NY,14209,(716) 568-3600,GENERAL ACUTE CARE,OPEN,ERIE,USA,42.99403948,-78.73023829,NON-PROFIT,N
13632,ALBANY MEMORIAL HOSPITAL,600 NORTHERN BLVD,ALBANY,NY,12204,(518) 471-3221,GENERAL ACUTE CARE,OPEN,ALBANY,USA,42.67418337,-73.748675,NON-PROFIT,N
13633,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,NY,10016,(212) 562-4132,GENERAL ACUTE CARE,OPEN,NEW YORK,USA,40.7393201,-73.97538175,GOVERNMENT - LOCAL,N
13634,WEST BRANCH REGIONAL MEDICAL CENTER,2463 SOUTH M-30,WEST BRANCH,MI,48661,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,OGEMAW,USA,44.26380231,-84.24430076,GOVERNMENT - LOCAL,N
13635,BRONX-LEBANON HOSPITAL CENTER - CONCOURSE DIVISION,1650 GRAND CONCOURSE,BRONX,NY,10457,(718) 901-8800,GENERAL ACUTE CARE,OPEN,BRONX,USA,40.84349255,-73.91114695,NON-PROFIT,N
13636,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,(518) 243-4000,GENERAL ACUTE CARE,OPEN,SCHENECTADY,USA,42.81985762,-73.91731809,NON-PROFIT,N
13637,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,(516) 674-7588,GENERAL ACUTE CARE,OPEN,NASSAU,USA,40.8710014,-73.62238567,NON-PROFIT,N
13638,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,NY,11203,(718) 604-5000,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.65944045,-73.93354531,NON-PROFIT,N
13639,LENOX HILL HEALTHPLEX,30 SEVENTH AVENUE,NEW YORK,NY,10011,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,NEW YORK,USA,40.73773991,-74.00074457,NOT AVAILABLE,N
13640,LONG ISLAND JEWISH MEDICAL CENTER,270-05 76TH AVE,NEW HYDE PARK,NY,11040,(718) 470-7764,GENERAL ACUTE CARE,OPEN,QUEENS,USA,40.75434328,-73.70810636,NON-PROFIT,N
13641,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,110 METKER TRAIL,STANFORD,KY,40484,(606) 365-2187,CRITICAL ACCESS,OPEN,LINCOLN,USA,37.54279432,-84.65303656,NON-PROFIT,Y
13642,"MOHAWK VALLEY HEART INSTITUTE, INC",2209 GENESEE STREET,UTICA,NY,13501,(315) 823-0808,SPECIAL,OPEN,ONEIDA,USA,43.08149046,-75.26660171,NOT AVAILABLE,N
13643,MONTEFIORE MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,10550,(914) 361-6100,GENERAL ACUTE CARE,OPEN,WESTCHESTER,USA,40.91289836,-73.840562,NON-PROFIT,N
13644,MARY BRECKINRIDGE ARH HOSPITAL,130 KATE IRELAND DRIVE,HYDEN,KY,41749,(606) 672-2901,CRITICAL ACCESS,OPEN,LESLIE,USA,37.16410598,-83.37858386,NON-PROFIT,N
13645,LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES,131 HOSPITAL DRIVE,SALEM,KY,42078,(270) 988-2299,CRITICAL ACCESS,OPEN,LIVINGSTON,USA,37.26305319,-88.22850246,NON-PROFIT,Y
13646,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,(914) 365-3700,GENERAL ACUTE CARE,OPEN,WESTCHESTER,USA,40.91280606,-73.7877626,NON-PROFIT,N
13647,MOUNT SINAI BETH ISRAEL BROOKLYN,3201 KINGS HIGHWAY,BROOKLYN,NY,11234,(718) 951-3000,GENERAL ACUTE CARE,OPEN,KINGS,USA,40.6188201,-73.94290124,NON-PROFIT,N
13648,MOUNT SINAI HOSPITAL - MOUNT SINAI HOSPITAL OF QUEENS,25-10 30TH AVENUE,LONG ISLAND CITY,NY,11102,(718) 932-1000,GENERAL ACUTE CARE,OPEN,QUEENS,USA,40.76829506,-73.92488434,NOT AVAILABLE,N
13649,NEW YORK PRESBYTERIAN HOSPITAL - ALLEN HOSPITAL,5141 BROADWAY,NEW YORK,NY,10034,(212) 932-4000,GENERAL ACUTE CARE,OPEN,NEW YORK,USA,40.87327524,-73.91305033,NON-PROFIT,N
13650,NEW YORK PRESBYTERIAN HOSPITAL - WESTCHESTER DIVISION,21 BLOOMINGDALE ROAD,WHITE PLAINS,NY,10605,(888) 694-5700,PSYCHIATRIC,OPEN,WESTCHESTER,USA,41.02757951,-73.75390988,NON-PROFIT,N
13651,NEWYORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,(914) 737-9000,GENERAL ACUTE CARE,OPEN,WESTCHESTER,USA,41.29246466,-73.89260099,NON-PROFIT,N
13652,NICHOLAS H NOYES MEMORIAL HOSPITAL,111 CLARA BARTON STREET,DANSVILLE,NY,14437,(585) 335-6001,GENERAL ACUTE CARE,OPEN,LIVINGSTON,USA,42.55302525,-77.69777078,NON-PROFIT,Y
13653,NORTHERN DUTCHESS HOSPITAL,6511 SPRINGBROOK AVENUE,RHINEBECK,NY,12572,(845) 871-3001,GENERAL ACUTE CARE,OPEN,DUTCHESS,USA,41.93547004,-73.91319583,NON-PROFIT,N
13654,CROUSE HOSPITAL - COMMONWEALTH DIVISION,6010 EAST MALLOY ROAD,SYRACUSE,NY,13211,NOT AVAILABLE,SPECIAL,OPEN,ONONDAGA,USA,43.09843904,-76.10738979,NON-PROFIT,N
13655,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,(315) 363-6000,GENERAL ACUTE CARE,OPEN,MADISON,USA,43.07770601,-75.65449007,NON-PROFIT,N
13656,OSWEGO HOSPITAL - ALVIN L KRAKAU COMM MTL HEALTH CENTER DIV,74 BUNNER STREET,OSWEGO,NY,13126,(315) 349-5526,PSYCHIATRIC,OPEN,OSWEGO,USA,43.448562,-76.48991686,NON-PROFIT,N
13657,ROCKEFELLER UNIVERSITY HOSPITAL,1230 YORK AVENUE,NEW YORK,NY,10021,(212) 327-7511,GENERAL ACUTE CARE,OPEN,NEW YORK,USA,40.76304744,-73.95462317,GOVERNMENT - STATE,N
13658,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,(212) 939-1000,GENERAL ACUTE CARE,OPEN,NEW YORK,USA,40.81426493,-73.93986126,GOVERNMENT - LOCAL,N
13659,HENRY J. CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,NEW YORK,NY,10035,(212) 318-8000,LONG TERM CARE,OPEN,NEW YORK,USA,40.80328511,-73.94162385,NOT AVAILABLE,N
13660,SBH HEALTH SYSTEM,4422 THIRD AVENUE,BRONX,NY,10457,(718) 960-9000,GENERAL ACUTE CARE,OPEN,BRONX,USA,40.85268901,-73.89136288,NON-PROFIT,N
13661,IRA DAVENPORT MEMORIAL HOSPITAL INC,7571 STATE ROUTE 54,BATH,NY,14810,(607) 776-8500,GENERAL ACUTE CARE,OPEN,STEUBEN,USA,42.3743292,-77.27890663,NON-PROFIT,N
13662,JOHN T MATHER MEMORIAL HOSPITAL OF PORT JEFFERSON NEW YORK INC,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,(631) 473-1320,GENERAL ACUTE CARE,OPEN,SUFFOLK,USA,40.9390674,-73.05439851,NON-PROFIT,N
13663,OZARKS COMMUNITY HOSPITAL,2828 NORTH NATIONAL AVENUE,SPRINGFIELD,MO,65803,(417) 837-4000,GENERAL ACUTE CARE,OPEN,GREENE,USA,37.24856378,-93.27240188,PROPRIETARY,N
13664,ST. PETER'S ADDICTION RECOVERY CENTER,3 MERCYCARE LANE,GUILDERLAND,NY,12084,(518) 452-6700,REHABILITATION,OPEN,ALBANY,USA,42.69962755,-73.90522461,NON-PROFIT,N
13665,THE BURDETT CARE CENTER,2215 BURDETT AVENUE,TROY,NY,12180,(518) 271-3655,WOMEN,OPEN,RENSSELAER,USA,42.73335775,-73.67266608,NON-PROFIT,N
13666,MEMORIAL HOSPITAL ASSOCIATION,1454 NORTH COUNTY ROAD 2050,CARTHAGE,IL,62321,(217) 357-8500,CRITICAL ACCESS,OPEN,HANCOCK,USA,40.40799681,-91.11326503,NON-PROFIT,Y
13667,MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,MORRIS,IL,60450,(815) 942-2932,GENERAL ACUTE CARE,OPEN,GRUNDY,USA,41.3693259,-88.42675331,NON-PROFIT,Y
13668,THOMAS H BOYD MEMORIAL HOSPITAL,800 SCHOOL ST,CARROLLTON,IL,62016,(217) 942-6946,CRITICAL ACCESS,OPEN,GREENE,USA,39.29680259,-90.41276401,NON-PROFIT,Y
13669,ADVOCATE EUREKA  HOSPITAL,101 S MAJOR ST,EUREKA,IL,61530,(309) 467-2371,CRITICAL ACCESS,OPEN,WOODFORD,USA,40.72138986,-89.27158643,NON-PROFIT,N
13670,VAN MATRE REHABILITATION HOSPITAL,950 S. MULFORD ROAD,ROCKFORD,IL,61108,(815) 381-8548,REHABILITATION,OPEN,WINNEBAGO,USA,42.25854854,-88.9971556,PROPRIETARY,N
13671,SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,ROCKFORD,IL,61104,(815) 968-4400,GENERAL ACUTE CARE,OPEN,WINNEBAGO,USA,42.26567488,-89.07413954,NON-PROFIT,Y
